game_id,date,time,league,team,player,place,full_time,first_ht,second_ht,result_full_time,result_first_ht,result_second_ht
d5a9c40a-473b-4fb8-bdee-86ba11d2ed97,2020-04-16,21:02,Champions League,ПСЖ,mooneycb,AWAY,0,0,0,L,L,D
ab06b7a2-abbd-4474-a0c2-476593797cb1,2020-04-16,21:14,Champions League,Ливерпуль,Pablik,HOME,2,0,2,D,L,W
ab06b7a2-abbd-4474-a0c2-476593797cb1,2020-04-16,21:14,Champions League,Барселона,white_boy1927,AWAY,2,2,0,D,W,L
3960a91c-dfd9-41b5-b066-57840a4b87ce,2020-04-16,21:14,Champions League,Реал Мадрид,Olle,HOME,1,1,0,D,W,L
3960a91c-dfd9-41b5-b066-57840a4b87ce,2020-04-16,21:14,Champions League,Манчестер Сити,Inquisitor,AWAY,1,0,1,D,L,W
15d2b82e-75d6-4620-aa3b-a75efc094df6,2020-04-16,00:08,Champions League B,ПСЖ,KRaftVK,HOME,0,0,0,D,D,D
15d2b82e-75d6-4620-aa3b-a75efc094df6,2020-04-16,00:08,Champions League B,Бавария,Kray,AWAY,0,0,0,D,D,D
bc7f97f8-e2d7-407e-923c-2a9ba7b73897,2020-04-16,00:08,Champions League B,Реал Мадрид,Upcake22,HOME,1,0,1,L,L,D
bc7f97f8-e2d7-407e-923c-2a9ba7b73897,2020-04-16,00:08,Champions League B,Наполи,MeLToSiK,AWAY,2,1,1,W,W,D
755be420-4ba1-434f-b3da-aaf49431cbb6,2020-04-16,00:20,Champions League B,Бавария,Kray,HOME,2,1,1,W,W,D
755be420-4ba1-434f-b3da-aaf49431cbb6,2020-04-16,00:20,Champions League B,Реал Мадрид,Upcake22,AWAY,1,0,1,L,L,D
40363e97-2dac-4bde-a46e-8f8de96f7653,2020-04-16,00:20,Champions League B,Наполи,MeLToSiK,HOME,0,0,0,D,D,D
40363e97-2dac-4bde-a46e-8f8de96f7653,2020-04-16,00:20,Champions League B,Тоттенхэм Хотспур,labotryas,AWAY,0,0,0,D,D,D
f0e5c240-5fc3-4bcf-a3ce-3aa7ce9fc508,2020-04-16,00:32,Champions League B,Реал Мадрид,Upcake22,HOME,0,0,0,L,L,L
f0e5c240-5fc3-4bcf-a3ce-3aa7ce9fc508,2020-04-16,00:32,Champions League B,ПСЖ,KRaftVK,AWAY,2,1,1,W,W,W
